record_date,record_month,power_station_code,gc,gc_unit,gc_avg,gc_unit_city_avg,gc_unit_weather_avg,gc_unit_weather_city_avg,weather,weather_mapping,max_temp,min_temp,daylength,power_station_name,install_date,install_month,city,provider,size,electricity_price,power_money,dt
2020-09-17,2020-09,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,26,16,12.32,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-18,2020-09,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,27,17,12.28,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-19,2020-09,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,27,19,12.25,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-20,2020-09,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,30,21,12.22,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-21,2020-09,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,25,19,12.18,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-22,2020-09,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,25,19,12.13,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-23,2020-09,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,24,18,12.1,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-24,2020-09,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,25,18,12.07,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-25,2020-09,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,24,18,12.03,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-26,2020-09,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,25,18,11.98,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-27,2020-09,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,24,17,11.95,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-28,2020-09,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,24,17,11.92,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-29,2020-09,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,25,16,11.88,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-09-30,2020-09,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,24,15,11.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-01,2020-10,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,25,19,11.8,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-02,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,24,17,11.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-03,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,21,15,11.73,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-04,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,18,11,11.7,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-05,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,19,10,11.67,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-06,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,18,14,11.62,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-07,2020-10,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,21,14,11.58,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-08,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,21,14,11.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-09,2020-10,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,21,14,11.52,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-10,2020-10,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,22,16,11.48,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-11,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,22,16,11.43,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-12,2020-10,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,21,13,11.4,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-13,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,19,15,11.37,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-14,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,17,13,11.33,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-15,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,18,13,11.3,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-16,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,18,8,11.27,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-17,2020-10,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,18,9,11.23,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-18,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,19,10,11.18,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-19,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,20,12,11.15,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-20,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,19,15,11.12,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-21,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,21,9,11.08,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-22,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,18,8,11.05,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-23,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,16,6,11.02,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-24,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,18,9,10.98,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-25,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,19,11,10.95,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-26,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,20,12,10.92,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-27,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,20,12,10.88,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-28,2020-10,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,18,10,10.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-29,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,16,11,10.82,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-30,2020-10,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,18,12,10.78,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-10-31,2020-10,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,18,14,10.75,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-01,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,19,8,10.72,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-02,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,18,7,10.68,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-03,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,14,6,10.65,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-04,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,15,11,10.62,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-05,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,17,13,10.58,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-06,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,21,9,10.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-07,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,20,10,10.52,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-08,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,15,4,10.5,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-09,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,17,7,10.47,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-10,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,17,9,10.43,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-11,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,18,10,10.4,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-12,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,18,9,10.38,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-13,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,18,11,10.35,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-14,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,17,9,10.32,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-15,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,17,11,10.3,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-16,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,17,13,10.27,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-17,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,18,15,10.23,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-18,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,20,12,10.22,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-19,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,15,5,10.18,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-20,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,10,4,10.17,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-21,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,8,5,10.13,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-22,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,8,1,10.12,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-23,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,7,4,10.1,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-24,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,9,3,10.07,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-25,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,10,6,10.05,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-26,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,8,3,10.03,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-27,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,8,1,10.02,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-28,2020-11,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,6,-1,9.98,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-29,2020-11,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,7,1,9.97,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-11-30,2020-11,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,7,1,9.95,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-01,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,小雨,雨,5,2,9.93,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-02,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,6,0,9.92,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-03,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,4,-2,9.9,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-04,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,5,-1,9.88,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-05,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,6,0,9.87,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-06,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,9,3,9.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-07,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,7,-3,9.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-08,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,4,-2,9.83,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-09,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,6,2,9.82,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-10,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,9,2,9.82,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-11,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,9,1,9.8,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-12,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,10,3,9.8,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-13,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,3,-4,9.78,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-14,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,0,-6,9.78,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-15,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,3,-5,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-16,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,3,-4,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-17,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,6,-2,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-18,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,5,-4,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-19,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,3,-2,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-20,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,6,-2,9.75,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-21,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,7,0,9.75,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-22,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,9,2,9.75,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-23,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,9,0,9.75,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-24,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,7,-2,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-25,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,8,0,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-26,2020-12,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,8,2,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-27,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,9,2,9.77,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-28,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,10,-1,9.78,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-29,2020-12,baijianhua,0.0,0.0,3.43,3.44,1.06,0.75,中雪,雪,0,-10,9.78,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-30,2020-12,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,-6,-9,9.8,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2020-12-31,2020-12,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,1,-6,9.8,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-01,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,3,-5,9.82,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-02,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,4,-2,9.82,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-03,2021-01,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,5,-1,9.83,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-04,2021-01,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,7,-3,9.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-05,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,1,-5,9.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-06,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,2,-16,9.87,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-07,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,-8,-16,9.88,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-08,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,-3,-8,9.9,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-09,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,1,-7,9.92,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-10,2021-01,baijianhua,0.0,0.0,3.43,3.44,3.68,3.78,多云,多云,3,-4,9.93,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-11,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,3,-4,9.95,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-12,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,6,-4,9.97,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-13,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,10,2,9.98,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-14,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,8,2,10.0,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-15,2021-01,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,6,-4,10.03,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-16,2021-01,baijianhua,0.0,0.0,3.43,3.44,2.73,2.97,阴,阴,2,-5,10.05,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-17,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,5,-2,10.07,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-18,2021-01,baijianhua,0.0,0.0,3.43,3.44,4.49,4.58,晴,晴,7,0,10.1,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2021-01-19,2021-01,baijianhua,82.3,0.68,3.43,3.44,4.49,4.58,晴,晴,6,2,10.12,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,69.96,2021-09-01
2021-01-20,2021-01,baijianhua,164.6,1.37,3.43,3.44,3.68,3.78,多云,多云,7,2,10.13,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,139.91,2021-09-01
